,DRUG_ID,drug_name,synonyms,pathway_name,targets,pubchem_id,smiles_x,isosmiles_x,Unnamed: 0.1,cid,smiles_y,isosmiles_y,atom_f,atom_pad,valid_lens
106,1563,EPZ5676,"EPZ-5676, Pinometostat",Chromatin histone methylation,DOT1L,57345410,CC(C)N(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)C1CC(CCc2nc3ccc(C(C)(C)C)cc3[nH]2)C1,CC(C)N(C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C,171,57345410,CC(C)N(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)C1CC(CCc2nc3ccc(C(C)(C)C)cc3[nH]2)C1,CC(C)N(C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C,"[[ 0.46437    -0.41290647  0.40205732 ... -0.12981763  0.20318964
   0.59269834]
 [ 0.06487545 -0.40179077  0.3369054  ... -0.48896524 -0.5577947
  -0.24241982]
 [ 0.46229434 -0.46264446  0.2632317  ... -0.17634669  0.15703706
   0.5537614 ]
 ...
 [ 0.33123368 -0.24893619  0.13676193 ... -0.437572   -0.04724716
   0.03623194]
 [-0.05598384  0.35440353 -0.29743537 ... -0.4409641   0.37781987
  -0.00955759]
 [-0.11871272 -0.00080186 -0.6806603  ... -0.1178115   0.1652925
   0.2526484 ]]","[[ 0.46437    -0.41290647  0.40205732 ... -0.12981763  0.20318964
   0.59269834]
 [ 0.06487545 -0.40179077  0.3369054  ... -0.48896524 -0.5577947
  -0.24241982]
 [ 0.46229434 -0.46264446  0.2632317  ... -0.17634669  0.15703706
   0.5537614 ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",41
107,1564,SCH772984,CS-1421,ERK MAPK signaling,"ERK1, ERK2",24866313,O=C(Nc1ccc2[nH]nc(-c3ccncc3)c2c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ncccn4)cc3)CC2)C1,C1CN(C[C@@H]1C(=O)NC2=CC3=C(C=C2)NN=C3C4=CC=NC=C4)CC(=O)N5CCN(CC5)C6=CC=C(C=C6)C7=NC=CC=N7,172,24866313,O=C(Nc1ccc2[nH]nc(-c3ccncc3)c2c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ncccn4)cc3)CC2)C1,C1CN(C[C@@H]1C(=O)NC2=CC3=C(C=C2)NN=C3C4=CC=NC=C4)CC(=O)N5CCN(CC5)C6=CC=C(C=C6)C7=NC=CC=N7,"[[-0.19321999  0.17167723  0.03938914 ... -0.40894076 -0.23460972
   0.35594553]
 [ 0.25072506  0.11258262  0.17402965 ...  0.07586247 -0.13786931
   0.37863654]
 [ 0.05802196  0.42079407 -0.6612942  ... -0.03386691  0.32991615
   0.33599365]
 ...
 [-0.17893326 -0.20918489 -1.3342557  ...  0.09091975 -0.00846612
   0.17551158]
 [-0.26302177 -0.18536875 -1.1062931  ...  0.07803907  0.00475306
   0.24895172]
 [-0.05922023 -0.20517221 -1.6493888  ...  0.00700073  0.10897176
   0.16295964]]","[[-0.19321999  0.17167723  0.03938914 ... -0.40894076 -0.23460972
   0.35594553]
 [ 0.25072506  0.11258262  0.17402965 ...  0.07586247 -0.13786931
   0.37863654]
 [ 0.05802196  0.42079407 -0.6612942  ... -0.03386691  0.32991615
   0.33599365]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",44
108,1576,IWP-2,Wnt Inhibitor IWP-2,WNT signaling,PORCN,2155128,Cc1ccc2nc(NC(=O)CSc3nc4c(c(=O)n3-c3ccccc3)SCC4)sc2c1,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC4=C(C(=O)N3C5=CC=CC=C5)SCC4,173,2155128,Cc1ccc2nc(NC(=O)CSc3nc4c(c(=O)n3-c3ccccc3)SCC4)sc2c1,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC4=C(C(=O)N3C5=CC=CC=C5)SCC4,"[[ 0.18847878 -0.53698146  0.4038609  ...  0.12949935  0.22325265
   0.7209349 ]
 [ 0.27819526 -0.34692118  0.12141459 ... -0.16321984 -0.33391163
   0.3119852 ]
 [ 0.33952016  0.07696184 -0.32312584 ... -0.30151796 -0.10241705
   0.16612455]
 ...
 [ 0.6839348  -0.03135452 -0.94341695 ... -0.06554348 -0.12506627
   0.35153195]
 [ 0.52670413 -0.40458754  0.11322033 ... -0.04775253 -0.46057025
   0.56432843]
 [ 0.48546466  0.1307348  -0.30045477 ... -0.32047546 -0.04562146
   0.25111145]]","[[ 0.18847878 -0.53698146  0.4038609  ...  0.12949935  0.22325265
   0.7209349 ]
 [ 0.27819526 -0.34692118  0.12141459 ... -0.16321984 -0.33391163
   0.3119852 ]
 [ 0.33952016  0.07696184 -0.32312584 ... -0.30151796 -0.10241705
   0.16612455]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",31
109,1578,Leflunomide,"Sulol, SU-101, HWA-486, Arava",DNA replication,Pyrimidine synthesis inhibitor,3899,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,174,3899,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,"[[ 0.0555028  -0.8205255   0.41778865 ... -0.09022024  0.02018641
   0.65399724]
 [-0.10632668 -0.4311723   0.19307938 ...  0.00325467 -0.74155235
   0.26038355]
 [ 0.0089123   0.35313284 -0.10134023 ... -0.01955037 -0.28891063
   0.77124393]
 ...
 [ 0.6665749  -0.74198246 -0.3375275  ... -0.63393915 -0.8274068
   0.17444642]
 [ 0.14398794 -0.01771628  0.00094341 ... -0.38352254 -0.17958987
   0.33652207]
 [ 0.12798192  0.0205027  -0.08408399 ... -0.29037175 -0.19469099
   0.3753543 ]]","[[ 0.0555028  -0.8205255   0.41778865 ... -0.09022024  0.02018641
   0.65399724]
 [-0.10632668 -0.4311723   0.19307938 ...  0.00325467 -0.74155235
   0.26038355]
 [ 0.0089123   0.35313284 -0.10134023 ... -0.01955037 -0.28891063
   0.77124393]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",19
110,1593,Entinostat,MS-275,Chromatin histone acetylation,"HDAC1, HDAC3",4261,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3,175,4261,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3,"[[-0.34200907 -0.6934844  -0.606531   ... -0.5205157   0.56969005
   0.5339064 ]
 [-0.15602754 -0.40096352  0.30135563 ... -0.76294875 -0.2396458
   0.37198368]
 [ 0.18409908  0.1162719  -0.07004831 ... -0.46729743  0.0018343
   0.26460472]
 ...
 [-0.00818309  0.2969181  -0.08163662 ... -0.5865227  -0.16655841
   0.2936434 ]
 [ 0.21562703  0.00216316 -0.01983703 ... -0.52291447 -0.08715643
   0.19138575]
 [ 0.27840313 -0.05255106  0.02696379 ... -0.47670636 -0.03790969
   0.16537727]]","[[-0.34200907 -0.6934844  -0.606531   ... -0.5205157   0.56969005
   0.5339064 ]
 [-0.15602754 -0.40096352  0.30135563 ... -0.76294875 -0.2396458
   0.37198368]
 [ 0.18409908  0.1162719  -0.07004831 ... -0.46729743  0.0018343
   0.26460472]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",28
111,1594,OSI-027,A-1065-5,PI3K/MTOR signaling,"MTORC1, MTORC2",44224160,COc1cccc2c1=N/C(=c1\nc(C3CCC(C(=O)O)CC3)n3c1=C(N)N=CN3)C=2,COC1=CC=CC2=C/C(=C/3\C4=C(N=CNN4C(=N3)C5CCC(CC5)C(=O)O)N)/N=C21,37,44224160,COc1cccc2c1=N/C(=c1\nc(C3CCC(C(=O)O)CC3)n3c1=C(N)N=CN3)C=2,COC1=CC=CC2=C/C(=C/3\C4=C(N=CNN4C(=N3)C5CCC(CC5)C(=O)O)N)/N=C21,"[[ 0.0522674   0.15067247  0.09291781 ...  0.16682732  0.3663102
   0.10448831]
 [-0.4662156  -0.09511584  0.06051713 ... -0.3237727   0.13780104
   0.2893903 ]
 [-0.20892133 -0.07208158  0.14482754 ... -0.04292515 -0.00087159
   0.37352687]
 ...
 [-0.76941645  0.48786983  0.47147116 ... -0.44327185 -0.2177062
   0.18863314]
 [ 0.01856682  0.33991596 -0.5159999  ... -0.12785038  0.4286212
   0.41483074]
 [-0.5050329   0.43153423  0.47767812 ... -0.25262403 -0.0704479
   0.5272163 ]]","[[ 0.0522674   0.15067247  0.09291781 ...  0.16682732  0.3663102
   0.10448831]
 [-0.4662156  -0.09511584  0.06051713 ... -0.3237727   0.13780104
   0.2893903 ]
 [-0.20892133 -0.07208158  0.14482754 ... -0.04292515 -0.00087159
   0.37352687]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",30
112,1598,LGK974,LGK-974,WNT signaling,PORCN,46926973,Cc1cc(-c2ncc(CC(=O)Nc3ccc(-c4cnccn4)cn3)cc2C)ccn1,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4,122,46926973,Cc1cc(-c2ncc(CC(=O)Nc3ccc(-c4cnccn4)cn3)cc2C)ccn1,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4,"[[ 0.55788577 -0.59347814  0.68035394 ...  0.14392857  0.17677073
   1.0391415 ]
 [ 0.26167914 -0.16015486  0.25643098 ...  0.21067761 -0.43799493
   0.6872347 ]
 [ 0.43722084  0.16898963 -0.10392569 ... -0.2949578  -0.26475382
   0.44376725]
 ...
 [ 0.49404612  0.25292423 -0.09518884 ... -0.22097795 -0.22319296
   0.498559  ]
 [ 0.2658446   0.19600046  0.053179   ... -0.28700185 -0.37213418
   0.3771022 ]
 [ 0.69832    -0.04289441 -0.3238216  ... -0.22650108 -0.07453594
   0.6821357 ]]","[[ 0.55788577 -0.59347814  0.68035394 ...  0.14392857  0.17677073
   1.0391415 ]
 [ 0.26167914 -0.16015486  0.25643098 ...  0.21067761 -0.43799493
   0.6872347 ]
 [ 0.43722084  0.16898963 -0.10392569 ... -0.2949578  -0.26475382
   0.44376725]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",30
113,1613,VE-822,"VE 822, VE822, Berzosertib",Genome integrity,ATR,59472121,CNCc1ccc(-c2cc(-c3nc(-c4ccc(S(=O)(=O)C(C)C)cc4)cnc3N)on2)cc1,CC(C)S(=O)(=O)C1=CC=C(C=C1)C2=CN=C(C(=N2)C3=CC(=NO3)C4=CC=C(C=C4)CNC)N,123,59472121,CNCc1ccc(-c2cc(-c3nc(-c4ccc(S(=O)(=O)C(C)C)cc4)cnc3N)on2)cc1,CC(C)S(=O)(=O)C1=CC=C(C=C1)C2=CN=C(C(=N2)C3=CC(=NO3)C4=CC=C(C=C4)CNC)N,"[[ 0.339589   -0.10751829 -0.25550842 ...  0.3931222   0.27645707
   0.5945551 ]
 [ 0.22970386 -0.32414728 -0.5988701  ...  0.27900922  0.12890574
   0.79207855]
 [-0.0253595   0.04460934 -1.3738605  ...  0.3027294   0.17340556
   0.97244513]
 ...
 [ 0.3461187   0.52844304 -0.37293217 ...  0.29989082 -0.12068196
   0.71431404]
 [ 0.40325913  0.38198912 -0.00933816 ... -0.02270841 -0.15736373
   0.50058573]
 [ 0.38776538  0.23521078  0.02509843 ... -0.05076383 -0.18518092
   0.45660546]]","[[ 0.339589   -0.10751829 -0.25550842 ...  0.3931222   0.27645707
   0.5945551 ]
 [ 0.22970386 -0.32414728 -0.5988701  ...  0.27900922  0.12890574
   0.79207855]
 [-0.0253595   0.04460934 -1.3738605  ...  0.3027294   0.17340556
   0.97244513]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",33
114,1614,WZ4003,WZ 4003,"Other, kinases","NUAK1, NUAK2",72200024,CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,CCC(=O)NC1=CC(=CC=C1)OC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCN(CC4)C)OC,176,72200024,CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,CCC(=O)NC1=CC(=CC=C1)OC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCN(CC4)C)OC,"[[ 0.15993375 -0.46669474  0.4603151  ...  0.6287713   0.512839
   0.902787  ]
 [-0.63482904  0.05371796 -1.1325274  ...  0.27403864  0.70383996
   0.67113423]
 [-0.09019232 -0.1256712   0.4782093  ...  0.30010235 -0.46315777
   0.86452454]
 ...
 [ 0.08054511  0.10728841  0.6202292  ...  0.00647682 -0.43868455
   0.98703676]
 [ 0.28019565 -0.38304865 -0.01335941 ... -0.3794396  -0.6783476
  -0.0671465 ]
 [ 0.00881963  0.66869116  0.15350297 ... -0.03966737 -0.3854748
   0.76913625]]","[[ 0.15993375 -0.46669474  0.4603151  ...  0.6287713   0.512839
   0.902787  ]
 [-0.63482904  0.05371796 -1.1325274  ...  0.27403864  0.70383996
   0.67113423]
 [-0.09019232 -0.1256712   0.4782093  ...  0.30010235 -0.46315777
   0.86452454]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",35
115,1615,CZC24832,GTPL6653,PI3K/MTOR signaling,PI3Kgamma,42623951,CC(C)(C)NS(=O)(=O)c1cncc(-c2cc(F)c3nc(N)nn3c2)c1,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F,13,42623951,CC(C)(C)NS(=O)(=O)c1cncc(-c2cc(F)c3nc(N)nn3c2)c1,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F,"[[ 0.61470497 -0.8340178  -0.00263342 ... -0.0028429   0.29202643
   0.61190754]
 [ 0.6524519  -0.41680413 -0.03658298 ... -0.411482   -0.54714906
  -0.34064338]
 [ 0.5700871  -0.8312775  -0.04987775 ... -0.02235973  0.28658155
   0.5150511 ]
 ...
 [ 0.7683933  -0.41932335  0.17041649 ...  0.05931232 -0.01025468
   0.7845705 ]
 [ 0.68249476  0.24958767 -0.13604501 ... -0.32317397 -0.03248116
   0.1340613 ]
 [ 0.60626     0.03751167 -0.08158483 ... -0.3059847  -0.1242896
   0.25975424]]","[[ 0.61470497 -0.8340178  -0.00263342 ... -0.0028429   0.29202643
   0.61190754]
 [ 0.6524519  -0.41680413 -0.03658298 ... -0.411482   -0.54714906
  -0.34064338]
 [ 0.5700871  -0.8312775  -0.04987775 ... -0.02235973  0.28658155
   0.5150511 ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",25
116,1617,AZD5582,"GTPL7710, AOB5560",Apoptosis regulation,"XIAP, cIAP",49847690,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H]1c2ccccc2C[C@H]1OCC#CC#CCO[C@@H]1Cc2ccccc2[C@@H]1NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](C)NC)C1CCCCC1)C1CCCCC1,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2C(=O)N[C@@H]3[C@@H](CC4=CC=CC=C34)OCC#CC#CCO[C@@H]5CC6=CC=CC=C6[C@@H]5NC(=O)[C@@H]7CCCN7C(=O)[C@H](C8CCCCC8)NC(=O)[C@H](C)NC)NC,143,49847690,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H]1c2ccccc2C[C@H]1OCC#CC#CCO[C@@H]1Cc2ccccc2[C@@H]1NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](C)NC)C1CCCCC1)C1CCCCC1,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2C(=O)N[C@@H]3[C@@H](CC4=CC=CC=C34)OCC#CC#CCO[C@@H]5CC6=CC=CC=C6[C@@H]5NC(=O)[C@@H]7CCCN7C(=O)[C@H](C8CCCCC8)NC(=O)[C@H](C)NC)NC,"[[ 0.18068126 -0.3397627   0.5180945  ...  0.17147289  0.26966566
   0.4274921 ]
 [-0.00897941 -0.42728397 -0.36903083 ... -0.41920096 -0.15236433
   0.01089779]
 [-0.3845417   0.0599388   0.60675174 ... -0.4164986   0.2275602
   0.4362296 ]
 ...
 [-0.08662595 -0.11831872 -0.46805254 ... -0.4485566   0.22110957
   0.15593466]
 [-0.18208896 -0.07031377 -0.49202713 ... -0.38631696  0.17395705
   0.17046027]
 [-0.12510481 -0.26963177 -0.6559013  ... -0.32515317  0.19713008
   0.2317838 ]]","[[ 0.18068126 -0.3397627   0.5180945  ...  0.17147289  0.26966566
   0.4274921 ]
 [-0.00897941 -0.42728397 -0.36903083 ... -0.41920096 -0.15236433
   0.01089779]
 [-0.3845417   0.0599388   0.60675174 ... -0.4164986   0.2275602
   0.4362296 ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",74
117,1618,GSK2606414,AK175551,Metabolism,PERK,53469448,Cn1cc(-c2ccc3c(c2)CCN3C(=O)Cc2cccc(C(F)(F)F)c2)c2c(N)ncnc21,CN1C=C(C2=C(N=CN=C21)N)C3=CC4=C(C=C3)N(CC4)C(=O)CC5=CC(=CC=C5)C(F)(F)F,124,53469448,Cn1cc(-c2ccc3c(c2)CCN3C(=O)Cc2cccc(C(F)(F)F)c2)c2c(N)ncnc21,CN1C=C(C2=C(N=CN=C21)N)C3=CC4=C(C=C3)N(CC4)C(=O)CC5=CC(=CC=C5)C(F)(F)F,"[[ 0.09179229 -0.24104814 -0.24182872 ...  0.3465481   0.4769155
   0.19002996]
 [-0.22034082 -0.5974057  -0.18115531 ... -0.06678687  0.06865571
   0.3523197 ]
 [-0.02950076  0.12032472 -0.5066719  ... -0.22649692 -0.19545943
   0.03726915]
 ...
 [-0.3010897   0.1468271  -0.3370343  ... -0.33682442 -0.15433042
   0.13999191]
 [ 0.0639016   0.10828216 -0.3528714  ... -0.12610923 -0.01026968
   0.52393323]
 [ 0.33554885 -0.20788433 -0.32137105 ...  0.03022798  0.2137324
   0.4392063 ]]","[[ 0.09179229 -0.24104814 -0.24182872 ...  0.3465481   0.4769155
   0.19002996]
 [-0.22034082 -0.5974057  -0.18115531 ... -0.06678687  0.06865571
   0.3523197 ]
 [-0.02950076  0.12032472 -0.5066719  ... -0.22649692 -0.19545943
   0.03726915]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",33
118,1620,PFI3,"PFI-3, PFI 3, AOB2221",Chromatin other,"Polybromo 1, SMARCA4, SMARCA2",78243717,O=C(/C=C/N1C[C@H]2C[C@@H]1CN2c1ccccn1)c1ccccc1O,C1[C@@H]2CN([C@H]1CN2C3=CC=CC=N3)/C=C/C(=O)C4=CC=CC=C4O,14,78243717,O=C(/C=C/N1C[C@H]2C[C@@H]1CN2c1ccccn1)c1ccccc1O,C1[C@@H]2CN([C@H]1CN2C3=CC=CC=N3)/C=C/C(=O)C4=CC=CC=C4O,"[[-0.17251992  0.10342334  0.32085195 ... -0.27032417 -0.5362162
   0.20001215]
 [ 0.12928927  0.11180145  0.43032846 ...  0.3909548  -0.45669627
  -0.10692146]
 [-0.12058153  0.58866274  0.173775   ... -0.17036867 -0.62049556
   0.17520137]
 ...
 [ 0.1730181   0.5462352   0.0417837  ...  0.0551364  -0.1771772
   0.01653379]
 [ 0.24020135  0.1934023   0.16439354 ...  0.5092259  -0.4120385
  -0.01849871]
 [ 0.26701674 -0.11939465 -0.0583208  ... -0.1197415  -0.39960262
   0.20829698]]","[[-0.17251992  0.10342334  0.32085195 ... -0.27032417 -0.5362162
   0.20001215]
 [ 0.12928927  0.11180145  0.43032846 ...  0.3909548  -0.45669627
  -0.10692146]
 [-0.12058153  0.58866274  0.173775   ... -0.17036867 -0.62049556
   0.17520137]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",24
119,1621,PCI-34051,AK298746,Chromatin histone acetylation,"HDAC8, HDAC6, HDAC1",24753719,COc1ccc(Cn2ccc3ccc(C(=O)NO)cc32)cc1,COC1=CC=C(C=C1)CN2C=CC3=C2C=C(C=C3)C(=O)NO,177,24753719,COc1ccc(Cn2ccc3ccc(C(=O)NO)cc32)cc1,COC1=CC=C(C=C1)CN2C=CC3=C2C=C(C=C3)C(=O)NO,"[[ 0.37324765 -0.25287172  0.19186534 ...  0.01916011  0.09841176
  -0.06893633]
 [ 0.26444122 -0.45363063 -0.65108895 ... -0.15909511 -0.18205734
  -0.1959931 ]
 [ 0.6071205  -0.18920752 -0.30656958 ...  0.05137714 -0.31688973
  -0.27079532]
 ...
 [ 0.883133   -0.49491233 -0.2862871  ...  0.14855738 -0.1551125
  -0.29921538]
 [ 0.5269793   0.03209373 -0.39901823 ... -0.50353754 -0.07118557
  -0.26588446]
 [ 0.4383428   0.02796347 -0.32765874 ... -0.34024194  0.05092972
  -0.27768853]]","[[ 0.37324765 -0.25287172  0.19186534 ...  0.01916011  0.09841176
  -0.06893633]
 [ 0.26444122 -0.45363063 -0.65108895 ... -0.15909511 -0.18205734
  -0.1959931 ]
 [ 0.6071205  -0.18920752 -0.30656958 ...  0.05137714 -0.31688973
  -0.27079532]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",22
120,1622,Wnt-C59,"AOB3540, AK161197",WNT signaling,PORCN,57519544,Cc1cc(-c2ccc(CC(=O)Nc3ccc(-c4cccnc4)cc3)cc2)ccn1,CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4,15,57519544,Cc1cc(-c2ccc(CC(=O)Nc3ccc(-c4cccnc4)cc3)cc2)ccn1,CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4,"[[ 0.2885062  -0.4822577   0.4426119  ...  0.33149007  0.18849073
   0.6999882 ]
 [ 0.34624252 -0.16161406  0.02034302 ...  0.42336032 -0.26670226
   0.5766041 ]
 [ 0.4982946   0.08386379 -0.33295926 ... -0.11662932 -0.05456147
   0.2795873 ]
 ...
 [ 0.57702994  0.16721296 -0.3715987  ... -0.05355236 -0.08268698
   0.31296933]
 [ 0.39734206  0.22581978 -0.14384228 ... -0.07375035 -0.2153623
   0.2350435 ]
 [ 0.7148984  -0.11604685 -0.45073825 ...  0.02719653  0.00790454
   0.6230184 ]]","[[ 0.2885062  -0.4822577   0.4426119  ...  0.33149007  0.18849073
   0.6999882 ]
 [ 0.34624252 -0.16161406  0.02034302 ...  0.42336032 -0.26670226
   0.5766041 ]
 [ 0.4982946   0.08386379 -0.33295926 ... -0.11662932 -0.05456147
   0.2795873 ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",29
121,1624,I-BET-762,GSK525762A,Chromatin other,"BRD2, BRD3, BRD4",46943432,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,CCNC(=O)C[C@H]1C2=NN=C(N2C3=C(C=C(C=C3)OC)C(=N1)C4=CC=C(C=C4)Cl)C,144,46943432,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,CCNC(=O)C[C@H]1C2=NN=C(N2C3=C(C=C(C=C3)OC)C(=N1)C4=CC=C(C=C4)Cl)C,"[[ 0.5133258  -0.23856452  0.28876123 ...  0.23408255  0.52899426
   0.80033803]
 [ 0.10774573 -0.0719855  -1.0868421  ...  0.3184747   0.6666766
   0.42744306]
 [ 0.13057229 -0.2542728  -0.73147386 ... -0.33692208  0.19190417
   0.8802937 ]
 ...
 [ 0.25404572  0.00635564 -1.0606962  ... -0.15182823  0.14899008
   0.62909967]
 [ 0.30797362 -0.0077977  -0.9236411  ... -0.19829445  0.14569929
   0.7444747 ]
 [ 0.01915478 -0.26431814 -0.11360777 ... -0.23608233 -0.01173261
   0.89434755]]","[[ 0.5133258  -0.23856452  0.28876123 ...  0.23408255  0.52899426
   0.80033803]
 [ 0.10774573 -0.0719855  -1.0868421  ...  0.3184747   0.6666766
   0.42744306]
 [ 0.13057229 -0.2542728  -0.73147386 ... -0.33692208  0.19190417
   0.8802937 ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",30
